Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.02     0.00      148     0.00     0.00  setCorners(int (*) [3], int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00      148     0.00    51.97  fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00      148     0.00     0.00  CopyListEdges(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<edge, std::allocator<edge> >*)
  0.00      0.02     0.00      148     0.00     0.00  SortEdgesList(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int)
  0.00      0.02     0.00      148     0.00     0.00  PlaceToBeEdges(int (*) [2], int (*) [3][3])
  0.00      0.02     0.00      148     0.00     0.00  SortCornerList(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int)
  0.00      0.02     0.00      148     0.00     7.89  CopyListCorners(std::__cxx11::list<corner, std::allocator<corner> >*, std::__cxx11::list<corner, std::allocator<corner> >*)
  0.00      0.02     0.00      148     0.00     0.00  edgepartitytest(int (*) [3][3])
  0.00      0.02     0.00      148     0.00     0.00  checksolvability(int (*) [3][3])
  0.00      0.02     0.00      148     0.00     0.00  cornerparitytest(int (*) [3][3])
  0.00      0.02     0.00      148     0.00     0.00  permutationparitytestCorners(int (*) [3][3])
  0.00      0.02     0.00      148     0.00     0.00  setEdges(int (*) [2], int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00      145     0.00     0.00  di(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00      144     0.00     0.00  bRotate(int (*) [3][3])
  0.00      0.02     0.00      142     0.00     0.00  f(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00      133     0.00     0.00  containsMiddle(std::__cxx11::list<middle, std::allocator<middle> >&, int, int)
  0.00      0.02     0.00       92     0.00     0.00  liRotate(int (*) [3][3])
  0.00      0.02     0.00       90     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<middle> >::deallocate(std::_List_node<middle>*, unsigned long)
  0.00      0.02     0.00       90     0.00     0.00  void __gnu_cxx::new_allocator<std::_List_node<middle> >::destroy<middle>(middle*)
  0.00      0.02     0.00       90     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<middle> >::allocate(unsigned long, void const*)
  0.00      0.02     0.00       90     0.00     0.00  void __gnu_cxx::new_allocator<std::_List_node<middle> >::construct<middle, middle const&>(middle*, middle const&)
  0.00      0.02     0.00       90     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<middle> >::max_size() const
  0.00      0.02     0.00       90     0.00     0.00  std::__allocated_ptr<std::allocator<std::_List_node<middle> > >::__allocated_ptr(std::allocator<std::_List_node<middle> >&, std::_List_node<middle>*)
  0.00      0.02     0.00       90     0.00     0.00  std::__allocated_ptr<std::allocator<std::_List_node<middle> > >::~__allocated_ptr()
  0.00      0.02     0.00       90     0.00     0.00  std::__allocated_ptr<std::allocator<std::_List_node<middle> > >::operator=(decltype(nullptr))
  0.00      0.02     0.00       90     0.00     0.00  std::allocator_traits<std::allocator<std::_List_node<middle> > >::deallocate(std::allocator<std::_List_node<middle> >&, std::_List_node<middle>*, unsigned long)
  0.00      0.02     0.00       90     0.00     0.00  void std::allocator_traits<std::allocator<std::_List_node<middle> > >::destroy<middle>(std::allocator<std::_List_node<middle> >&, middle*)
  0.00      0.02     0.00       90     0.00     0.00  std::allocator_traits<std::allocator<std::_List_node<middle> > >::allocate(std::allocator<std::_List_node<middle> >&, unsigned long)
  0.00      0.02     0.00       90     0.00     0.00  void std::allocator_traits<std::allocator<std::_List_node<middle> > >::construct<middle, middle const&>(std::allocator<std::_List_node<middle> >&, middle*, middle const&)
  0.00      0.02     0.00       90     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_get_node()
  0.00      0.02     0.00       90     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_inc_size(unsigned long)
  0.00      0.02     0.00       90     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_put_node(std::_List_node<middle>*)
  0.00      0.02     0.00       90     0.00     0.00  std::_List_node<middle>* std::__cxx11::list<middle, std::allocator<middle> >::_M_create_node<middle const&>(middle const&)
  0.00      0.02     0.00       90     0.00     0.00  void std::__cxx11::list<middle, std::allocator<middle> >::_M_insert<middle const&>(std::_List_iterator<middle>, middle const&)
  0.00      0.02     0.00       90     0.00     0.00  std::__cxx11::list<middle, std::allocator<middle> >::push_back(middle const&)
  0.00      0.02     0.00       90     0.00     0.00  std::allocator<std::_List_node<middle> >* std::__addressof<std::allocator<std::_List_node<middle> > >(std::allocator<std::_List_node<middle> >&)
  0.00      0.02     0.00       89     0.00     0.00  std::_List_iterator<middle>::operator==(std::_List_iterator<middle> const&) const
  0.00      0.02     0.00       89     0.00     0.00  std::_List_const_iterator<middle>::_M_const_cast() const
  0.00      0.02     0.00       89     0.00     0.00  std::_List_const_iterator<middle>::_List_const_iterator(std::_List_iterator<middle> const&)
  0.00      0.02     0.00       89     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_dec_size(unsigned long)
  0.00      0.02     0.00       89     0.00     0.00  std::__cxx11::list<middle, std::allocator<middle> >::erase(std::_List_const_iterator<middle>)
  0.00      0.02     0.00       89     0.00     0.00  std::__cxx11::list<middle, std::allocator<middle> >::_M_erase(std::_List_iterator<middle>)
  0.00      0.02     0.00       84     0.00     0.00  findNextTopEdge(int&, int&)
  0.00      0.02     0.00       72     0.00     0.00  r(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       67     0.00     0.00  ri(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       57     0.00     0.00  askTwo(int*, int*, int*, int*)
  0.00      0.02     0.00       57     0.00     0.00  QuestionCube::QuestionCube()
  0.00      0.02     0.00       55     0.00     0.00  printCubeColor(int (*) [3][3])
  0.00      0.02     0.00       47     0.00     0.00  bi(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       42     0.00     0.00  print(int (*) [3][3])
  0.00      0.02     0.00       40     0.00     0.00  findNextTopCorner(int&, int&)
  0.00      0.02     0.00       40     0.00     0.00  fiRotate(int (*) [3][3])
  0.00      0.02     0.00       36     0.00     0.00  b(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       34     0.00     0.00  clearMoves()
  0.00      0.02     0.00       34     0.00     0.00  translateMove()
  0.00      0.02     0.00       34     0.00     0.00  sendmoves()
  0.00      0.02     0.00       24     0.00     0.00  getNextEdgeQuestion(std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*)
  0.00      0.02     0.00       24     0.00     0.00  sortOutImpossibleEdges(int*, std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*)
  0.00      0.02     0.00       24     0.00     0.00  std::_List_iterator<edge>::_List_iterator()
  0.00      0.02     0.00       23     0.00     0.00  findBottomMatch(int)
  0.00      0.02     0.00       23     0.00    40.53  getNextCornerQuestion(std::__cxx11::list<corner, std::allocator<corner> >&, int*, int*)
  0.00      0.02     0.00       23     0.00     0.65  sortOutImpossibleCorners(int*, std::__cxx11::list<corner, std::allocator<corner> >&, int*, int*)
  0.00      0.02     0.00       23     0.00     0.00  li(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       23     0.00     0.00  std::_List_iterator<corner>::_List_iterator()
  0.00      0.02     0.00       21     0.00    47.92  planAction(int, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int*)
  0.00      0.02     0.00       21     0.00     0.00  mapforsolver(int (*) [3][3])
  0.00      0.02     0.00       21     0.00     0.00  moveTopEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       21     0.00     0.00  solveTopCross(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       21     0.00   898.13  fillrandomcube(int*, int*, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       21     0.00     0.00  failsafe(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*)
  0.00      0.02     0.00       21     0.00     6.37  printlist(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*)
  0.00      0.02     0.00       20     0.00     0.00  getCorner(int, int*)
  0.00      0.02     0.00       20     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_node_count() const
  0.00      0.02     0.00       20     0.00     0.00  std::__cxx11::list<middle, std::allocator<middle> >::size() const
  0.00      0.02     0.00       12     0.00     0.00  std::__cxx11::list<edge, std::allocator<edge> >::clear()
  0.00      0.02     0.00       11     0.00     0.00  getEdgeInfo(int (*) [3], int)
  0.00      0.02     0.00       11     0.00     0.00  findEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int)
  0.00      0.02     0.00       10     0.00     0.00  moveTopCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       10     0.00     0.00  getNextQuestion(std::__cxx11::list<middle, std::allocator<middle> >&, int*)
  0.00      0.02     0.00       10     0.00     0.00  solveTopCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       10     0.00     0.00  sortOutImpossibleCodes(int*, std::__cxx11::list<middle, std::allocator<middle> >&, int*)
  0.00      0.02     0.00       10     0.00     0.00  fi(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00       10     0.00     0.00  checkface(int)
  0.00      0.02     0.00       10     0.00     0.00  std::_List_iterator<middle>::_List_iterator()
  0.00      0.02     0.00        8     0.00     0.00  std::__cxx11::list<corner, std::allocator<corner> >::clear()
  0.00      0.02     0.00        7     0.00   143.75  findCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int)
  0.00      0.02     0.00        7     0.00     0.00  getCornerInfo(int (*) [3], int)
  0.00      0.02     0.00        6     0.00     0.00  middleAlgorithm(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        6     0.00     0.00  placeMiddleEdge(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        5     0.00     0.00  numCorrectCorners()
  0.00      0.02     0.00        3     0.00     0.00  buildCombOfTwo(std::__cxx11::list<middle, std::allocator<middle> >&)
  0.00      0.02     0.00        3     0.00     0.00  eliminateFound(std::__cxx11::list<middle, std::allocator<middle> >&, int*)
  0.00      0.02     0.00        3     0.00     0.00  cornerOrientation()
  0.00      0.02     0.00        2     0.00     0.00  rotateEdges(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        2     0.00     0.00  findBestFace(int)
  0.00      0.02     0.00        2     0.00     0.00  twoCornerRotate(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        2     0.00     0.00  solveMiddleLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        2     0.00     0.00  numEdgesInCorrectPos()
  0.00      0.02     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z12DieWithErrorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE
  0.00      0.02     0.00        1     0.00     0.00  findMiddle(int*)
  0.00      0.02     0.00        1     0.00     0.00  swapCorners(int, int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        1     0.00     0.00  twoEdgeRotate(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        1     0.00     0.00  buildCombOfEdge(std::__cxx11::list<edge, std::allocator<edge> >*, int*)
  0.00      0.02     0.00        1     0.00     0.00  solveBottomLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        1     0.00     0.00  buildCombOfCorner(std::__cxx11::list<corner, std::allocator<corner> >*, int*)
  0.00      0.02     0.00        1     0.00     0.00  correctBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        1     0.00     0.00  positionBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        1     0.00     0.00  correctBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        1     0.00     0.00  positionBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3])
  0.00      0.02     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.02     0.00        1     0.00     0.00  cubesback()
  0.00      0.02     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<middle> >::new_allocator()
  0.00      0.02     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<middle> >::~new_allocator()
  0.00      0.02     0.00        1     0.00     0.00  std::allocator<std::_List_node<middle> >::allocator()
  0.00      0.02     0.00        1     0.00     0.00  std::allocator<std::_List_node<middle> >::~allocator()
  0.00      0.02     0.00        1     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::_List_impl()
  0.00      0.02     0.00        1     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::~_List_impl()
  0.00      0.02     0.00        1     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_set_size(unsigned long)
  0.00      0.02     0.00        1     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_init()
  0.00      0.02     0.00        1     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_clear()
  0.00      0.02     0.00        1     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_base()
  0.00      0.02     0.00        1     0.00     0.00  std::__cxx11::_List_base<middle, std::allocator<middle> >::~_List_base()
  0.00      0.02     0.00        1     0.00     0.00  std::__cxx11::list<middle, std::allocator<middle> >::list()
  0.00      0.02     0.00        1     0.00     0.00  std::__cxx11::list<middle, std::allocator<middle> >::~list()
